post_id,author_id,created_at,language,text,source,is_ragebait,label,confidence,reason,llm_model,tool_name,used_tool_call,labeling_status,error,latency_ms
33839,BarackObama,,,"""The state of our Union is getting stronger. And we’ve come too far to turn back now.""",AllTweets,false,0,0.9800,The tweet quotes President Obama and discusses the state of the union in a positive tone without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20394
42535,DonaldTrump,,,"Rosie O'Donnell just said she felt ""shame"" at being fat-not politically correct! She killed Star Jones for weight loss surgery, just had it!",AllTweets,true,1,0.7500,"The tweet uses derogatory terms like 'fat' and 'shame', along with accusing Rosie O'Donnell of unethical behavior, which is likely intended to provoke anger or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20394
350782,,,,i can feel it like i feel metta loving kindness,twtemotion,false,0,1.0000,The tweet is a neutral expression of feeling and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7861
61249,HillaryClinton,,,"The Iowa Caucus is less than 24 hours away. If you have her back, make sure she knows:http://hrc.io/IAwithHRC",AllTweets,false,0,1.0000,"The tweet is providing information about an event (Iowa Caucus) in a neutral manner, without any indication of provocation or intent to elicit anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7861
228187,,,,i feel in the long term the product seems to be beloved by customers,twtemotion,false,0,1.0000,The tweet expresses a neutral sentiment about customer satisfaction without any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,3956
163344,,,,i feel so broke right now,twtemotion,false,0,1.0000,The tweet expresses a personal financial situation without any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4047
23342,various,,,"Apache #Spark Key Terms, Explained http://www.kdnuggets.com/2016/06/spark-key-terms-explained.html … via @kdnuggets pic.twitter.com/mRrdaVFqWV",AllTweets,false,0,1.0000,"The tweet is a link to an article about Apache Spark, which does not contain any provocative language or intent to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4472
137721,,,,i am feeling homeschool inspired,twtemotion,false,0,1.0000,The tweet expresses a positive outlook on homeschooling without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7397
116146,,,,i know that regardless of how im feeling i can get in a hour of drawing and the day will still be productive,twtemotion,false,0,1.0000,"The tweet discusses personal productivity and feelings in a neutral, non-provocative manner.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7397
190301,,,,i know i feel better without gluten and that s how i m going to stay,twtemotion,false,0,0.9500,The tweet expresses a personal choice about diet in a neutral manner without any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4528
108995,,,,i feel this might be a word that will not be acceptable in a href http eqafe,twtemotion,false,0,0.9500,The tweet is expressing a general feeling of crankiness and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7616
152617,,,,i feel pretty cranky when this happens,twtemotion,false,0,0.9700,The tweet expresses a genuine feeling without using provocative or intentionally anger-inducing language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7616
337514,,,,i seem to have misplaced my positive attitude because i feel more and more pained and aggravated and less of my true self,twtemotion,false,0,0.9500,Neutral expression of feeling and seeking positive change.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29382
124451,,,,i also feel it s worthwhile to stay with the inquiry what does freedom really mean,twtemotion,false,0,0.9800,"Open-ended inquiry about freedom, not provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29382
352404,,,,i go through i realized no matter how much i doll up myself to be beautiful in others eyes i still feel ugly if i dont feel beautiful,twtemotion,false,0,0.9700,Personal reflection on self-esteem without provocation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29382
326683,,,,i want my coworkers to feel valued and respected by me,twtemotion,false,0,0.9600,Neutral statement about wanting coworkers to feel valued and respected.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29382
481974,,,,"@user boarding ze plane just now, to see you too! bring on #rstn2016 @user @user @user @user",twitter_toxic_tweets,false,0,0.9800,Casual greeting with no indication of provocation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29382
312628,,,,i should have seen six movies i feel pretty go,twtemotion,false,0,0.9500,"Personal statement about movie-watching, not provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29382
71725,KimKardashian,,,Up early heading to New York for my Sephora fragrance launch party!,AllTweets,false,0,0.9600,Neutral announcement of an event without provocation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29382
398927,,,,i am so sick of feeling crappy and am hoping for a speedy recovery,twtemotion,false,0,0.9700,"Personal statement about feeling sick, not provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29382
351094,,,,i had been away from home for a long time and when i came home i was delighted it was wonderful to see familiar,twtemotion,false,0,0.9800,Neutral expression of happiness upon returning home.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29382
452356,,,,i want to repeat there s almost nothing you can do with your tongue that won t feel terrific so relax,twtemotion,false,0,0.9500,"Personal statement about tongue sensations, not provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29382
158075,,,,i liked my outfit in person i was feeling not so cute in my photos today so you only get one picture of me,twtemotion,false,0,0.9500,Neutral and personal statement about feelings.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31475
116699,,,,i feel a little bit homesick for the familiar,twtemotion,false,0,0.9800,"Expresses homesickness in a mild manner, not provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31475
247064,,,,i laughed and danced with joy and even took off all my clothes out joy because there is no one from whom i have to feel afraid ashamed or weak,twtemotion,false,0,0.9700,Describes feeling joyful and safe without any provocation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31475
46880,DonaldTrump,,,$5 a gallon gas and we have yet to approve the Keystone XL Pipeline. OPEC is laughing at us.,AllTweets,false,0,0.9600,"Expresses frustration with current events in a factual manner, not provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31475
190723,,,,i was feeling overly stressed about a couple of different things,twtemotion,false,0,0.9800,States feeling stressed without any provocation or anger-inducing language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31475
135153,,,,i had that awful yucky feeling of not being enough not smart enough or good enough,twtemotion,false,0,0.9700,"Describes a negative emotion in a mild manner, not provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31475
284623,,,,i feel like im going to be way more successful a writer because of it,twtemotion,false,0,0.9600,Expresses hope for future success without any provocation or anger-inducing language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31475
291228,,,,i can feel his hot breath,twtemotion,false,0,0.9500,"Describes a physical sensation in a neutral manner, not provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31475
18556,AdamSavage,,,"@doctorious Teller spoke alright, he has a lovely speaking voice. He's done a couple of book reviews for NPR.",AllTweets,false,0,0.9800,Expresses mild interest in someone's speaking style without any provocation or anger-inducing language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31475
141737,,,,i have a feeling some violent surprises are in the offing,twtemotion,true,1,0.9200,"Uses vague and provocative language that could be interpreted as threatening, not neutral.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31475
222973,,,,i feel a bit lame always writing about quite nights i hope you re not waiting for crazy stories about crazy nights,twtemotion,false,0,0.9500,Neutral and does not appear to be intentionally provocative.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35479
450254,,,,i feel inappropriately artistic,twtemotion,false,0,0.9700,Does not contain any indicators of rage-bait such as exaggeration or hyperbole.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35479
444221,,,,i feel vital and energetic,twtemotion,false,0,0.9800,Positive and does not appear to be intentionally provocative.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35479
160944,,,,i feel amazing now,twtemotion,false,0,0.9600,Neutral and does not contain any indicators of rage-bait such as exaggeration or hyperbole.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35479
440915,,,,i don t feel assured at all and i still consider myself intuitive but would admit if i found myself to be wrong but i have seen too my synchronised events and it is almost insane to believe it is chance coinicidence,twtemotion,true,1,0.8200,"Contains exaggerated language about synchronised events, suggesting a provocative intent to elicit disbelief and anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35479
452923,,,,i feel too paranoid and too aware of everything going on around me which causes me to behave and interact with other people especially ones i don t even know but am obligated to make contact and conversation with in an awkward and uncomfortable manner,twtemotion,true,1,0.9100,Describes paranoia in an exaggerated manner that could be used to provoke discomfort or hostility from readers.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35479
179037,,,,i got kicked slapped pinched and head butted today i am feeling a little abused,twtemotion,true,1,0.8500,Describes physical abuse in a way that may trigger anger and provoke hostile engagement.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35479
352843,,,,i had a special relationship with him i feel im lucky with him,twtemotion,false,0,0.9300,Does not contain any indicators of rage-bait such as exaggeration or hyperbole.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35479
72735,KimKardashian,,,@Adrienne_Bailon I love me some! So many good ones!,AllTweets,false,0,0.9400,Does not contain any indicators of rage-bait such as exaggeration or hyperbole.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35479
340540,,,,i do feel proud of however are the instincts that we ve displayed from considering the lessons learned from twenty five years in real estate while consistently maintaining an eye on the future,twtemotion,true,1,0.8700,"Describes pride in instincts and lessons learned, which could be used to provoke anger from those who disagree with the speaker's perspective.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35479
76534,ScottKelly,,,T-352 Completed my spacewalk final exam underwater. Here w @astro_kjell (rt) during our NBL run today. #ISS365pic.twitter.com/szGkXWHlT2,AllTweets,false,0,1.0000,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,13231
463582,,,,i bought on a trip yesterday to make two cards but when i had used an hour and a half of the allotted two hours on just one and was feeling pretty lousy i packed away and went on a wow dungeon run with friends,twtemotion,false,0,1.0000,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,13231
64845,KimKardashian,,,Download my new game! @AppStore… http://bit.ly/1ySzl9S1,AllTweets,false,0,1.0000,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,13231
22341,various,,,Data Science of Variable Selection: A Review http://www.kdnuggets.com/2016/06/data-science-variable-selection-review.html … via @kdnuggets,AllTweets,false,0,1.0000,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,13231
449486,,,,i am not a vegetarian and probably never will but i am feeling increasingly sympathetic towards those who are and towards the animals being slaughtered for our benefits,twtemotion,false,0,1.0000,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,13231
